"","uuid","cardNumber","setCode","commander","foil","commander_deck","artist","artistIds","asciiName","attractionLights","availability","boosterTypes","borderColor","cardParts","colorIdentity","colorIndicator","colors","defense","duelDeck","edhrecRank","edhrecSaltiness","faceConvertedManaCost","faceFlavorName","faceManaValue","faceName","finishes","flavorName","flavorText","frameEffects","frameVersion","hand","hasAlternativeDeckLimit","hasContentWarning","hasFoil","hasNonFoil","isAlternative","isFullArt","isFunny","isOnlineOnly","isOversized","isPromo","isRebalanced","isReprint","isReserved","isStarter","isStorySpotlight","isTextless","isTimeshifted","keywords","language","layout","leadershipSkills","life","loyalty","manaCost","manaValue","name","originalPrintings","originalReleaseDate","originalText","originalType","otherFaceIds","power","printings","promoTypes","rarity","rebalancedPrintings","relatedCards","securityStamp","side","signature","sourceProducts","subsets","subtypes","supertypes","text","toughness","type","types","variations","watermark","GreenMana","BlackMana","BlueMana","WhiteMana","RedMana","GreenBlackMana","GreenBlueMana","GreenWhiteMana","GreenRedMana","BlackBlueMana","BlackWhiteMana","BlackRedMana","BlueWhiteMana","BlueRedMana","WhiteRedMana","GreenPhyrexian","BlackPhyrexian","BluePhyrexian","WhitePhyrexian","RedPhyrexian","GreenWhitePhyrexian","GreenRedPhyrexian","WhiteRedPhyrexian","GreenTwo","BlackTwo","BlueTwo","WhiteTwo","RedTwo","ColourlessMana","ManaDiscrep","alchemy","brawl","commanderEDH","duel","explorer","future","gladiator","historic","legacy","modern","oathbreaker","oldschool","pauper","paupercommander","penny","pioneer","predh","premodern","standard","standardbrawl","timeless","vintage"
"1336","98a3a425-9181-5b4e-b854-c8eda0c9c79d","155","OGW","","","Ghyrson Starn, Kelermorph","Igor Kieryluk","9c3e9d17-509f-485c-9360-46d897ce716b","","","mtgo, paper","default","black","","R, U","","R, U",NA,"",3460,0.15,NA,"",NA,"","nonfoil, foil","","""Some relic hunters have given up exploring and gone to fight the Eldrazi. But I know our work is more important than ever. The secrets we uncover could lead to the world's salvation.""","","2015",NA,"","","True","True","","","","","","","","","","","","","","","English","normal","{""brawl"": false, ""commander"": true, ""oathbreaker"": false}",NA,"","{1}{U}{R}",3,"Jori En, Ruin Diver","","","Whenever you cast your second spell each turn, draw a card.","Legendary Creature — Merfolk Wizard","","2","DDS, OGW, POGW, PRM","","rare","","","oval","","","{""foil"": [""a80b98ae-3781-5077-83a9-31907bd528e4""], ""nonfoil"": [""a80b98ae-3781-5077-83a9-31907bd528e4""]}","","Merfolk, Wizard","Legendary","Whenever you cast your second spell each turn, draw a card.","3","Legendary Creature — Merfolk Wizard","Creature","","",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,"","","Legal","Legal","","","","","Legal","Legal","Legal","","","","Legal","Legal","","","","","","Legal"
"1337","98a40435-c77f-5972-b8cc-02cfd856bac7","68","CMR","",NA,"Draft Cards","Caio Monteiro","d5053eb6-af72-47a0-b6e8-023cc3b9aefb","","","mtgo, paper","default","black","","U","","U",NA,"",10357,0.14,NA,"",NA,"","nonfoil, foil","","","","2015",NA,"","","True","True","","","","","","","","","","","","","","Enchant","English","normal","",NA,"","{2}{U}",3,"Fall from Favor","","","Enchant creature\nWhen Fall from Favor enters the battlefield, tap enchanted creature and you become the monarch.\nEnchanted creature doesn't untap during its controller's untap step unless that player is the monarch.","Enchantment — Aura","","","CMM, CMR","","common","","","","","","{""foil"": [""001651e5-5141-5c9e-8f7c-b3bf3b23c148"", ""e9d6937e-7f1e-501a-afa8-0decee438eea""], ""nonfoil"": [""e9d6937e-7f1e-501a-afa8-0decee438eea""]}","","Aura","","Enchant creature\nWhen Fall from Favor enters the battlefield, tap enchanted creature and you become the monarch.\nEnchanted creature doesn't untap during its controller's untap step unless that player is the monarch.","","Enchantment — Aura","Enchantment","","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,"","","Legal","Legal","","","","","Legal","","Legal","","Banned","Legal","","","","","","","","Legal"
"1338","98aac3c0-23fb-5872-b82c-b3908ee654ce","94","VOW","","","Ashcoat of the Shadow Swarm","Jodie Muir","b09e6cd1-0257-425a-9bbb-5cac3f803443","","","arena, mtgo, paper","default","black","","B","","B",NA,"",10064,0.07,NA,"",NA,"","nonfoil, foil","","""Wipe your chin, child. We can't have Olivia thinking we're uncivilized.""\n—Anje Falkenrath","","2015",NA,"","","True","True","","","","","","","","","","","","","","","English","normal","",NA,"","{2}{B}{B}",4,"Bleed Dry","","","","","","","DBL, VOW","","common","","","","","","{""foil"": [""32837ba3-019d-5864-9528-c472f0a321a2"", ""62ecdc0a-a59d-557b-a101-d12ea09b23d3"", ""71048738-4d74-5f1c-8dc2-5b16f996cbc6""], ""nonfoil"": [""32837ba3-019d-5864-9528-c472f0a321a2"", ""378b3786-c5a3-5e52-a8a6-fbab086058f9"", ""4dcfaf4b-647d-5e51-8a67-baa939a9bff5"", ""71048738-4d74-5f1c-8dc2-5b16f996cbc6""]}","","","","Target creature gets -13/-13 until end of turn. If that creature would die this turn, exile it instead.","","Instant","Instant","","",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,"","Legal","Legal","Legal","Legal","","Legal","Legal","Legal","Legal","Legal","","Legal","Legal","","Legal","","","Legal","Legal","Legal","Legal"
"1339","98b92e5d-406a-53b1-9605-65371cbc89da","249","LCI","","","The Mycotyrant","Adam Paquette","89023dad-e6c0-41e0-83fb-eb2bfbbdc3f2","","","arena, mtgo, paper","default","black","","","","",NA,"",2099,NA,NA,"",NA,"","nonfoil, foil","","","legendary","2015",NA,"","","True","True","","","","","","","","","","","","","","Discover","English","normal","",NA,"","{6}",6,"Chimil, the Inner Sun","","","Spells you control can't be countered.\nAt the beginning of your end step, discover 5. (Exile cards from the top of your library until you exile a nonland card with mana value 5 or less. Cast it without paying its mana cost or put it into your hand. Put the rest on the bottom in a random order.)","Legendary Artifact","","","LCC, LCI, PLCI","","mythic","","","oval","","","{""foil"": [""2eed0d45-cdbe-567f-a44a-045f17ecd55a"", ""83d3a4f6-e1f3-5249-b93f-a6e5f27bcf00"", ""955c4191-c152-5025-9248-8c9e49fada0a""], ""nonfoil"": [""2eed0d45-cdbe-567f-a44a-045f17ecd55a"", ""83d3a4f6-e1f3-5249-b93f-a6e5f27bcf00""]}","","","Legendary","Spells you control can't be countered.\nAt the beginning of your end step, discover 5. (Exile cards from the top of your library until you exile a nonland card with mana value 5 or less. Cast it without paying its mana cost or put it into your hand. Put the rest on the bottom in a random order.)","","Legendary Artifact","Artifact","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,NA,"Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","","","","","Legal","","","Legal","Legal","Legal","Legal"
"1340","98b92e5d-406a-53b1-9605-65371cbc89da","249","LCI","",NA,"Draft Cards","Adam Paquette","89023dad-e6c0-41e0-83fb-eb2bfbbdc3f2","","","arena, mtgo, paper","default","black","","","","",NA,"",2099,NA,NA,"",NA,"","nonfoil, foil","","","legendary","2015",NA,"","","True","True","","","","","","","","","","","","","","Discover","English","normal","",NA,"","{6}",6,"Chimil, the Inner Sun","","","Spells you control can't be countered.\nAt the beginning of your end step, discover 5. (Exile cards from the top of your library until you exile a nonland card with mana value 5 or less. Cast it without paying its mana cost or put it into your hand. Put the rest on the bottom in a random order.)","Legendary Artifact","","","LCC, LCI, PLCI","","mythic","","","oval","","","{""foil"": [""2eed0d45-cdbe-567f-a44a-045f17ecd55a"", ""83d3a4f6-e1f3-5249-b93f-a6e5f27bcf00"", ""955c4191-c152-5025-9248-8c9e49fada0a""], ""nonfoil"": [""2eed0d45-cdbe-567f-a44a-045f17ecd55a"", ""83d3a4f6-e1f3-5249-b93f-a6e5f27bcf00""]}","","","Legendary","Spells you control can't be countered.\nAt the beginning of your end step, discover 5. (Exile cards from the top of your library until you exile a nonland card with mana value 5 or less. Cast it without paying its mana cost or put it into your hand. Put the rest on the bottom in a random order.)","","Legendary Artifact","Artifact","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,NA,"Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","","","","","Legal","","","Legal","Legal","Legal","Legal"
"1341","98dab3aa-6137-5545-8c5f-8e136cef7c94","35","CMR","",NA,"Draft Cards","Jason A. Engle","02e2b5de-4341-464c-8fdb-a1adbf873bc0","","","mtgo, paper","default","black","","W","","W",NA,"",2530,0.22,NA,"",NA,"","nonfoil, foil","","The Orzhov care not for repentance, only repayment.","","2015",NA,"","","True","True","","","","","","","","True","","","","","","","English","normal","",NA,"","{2}{W}",3,"Orzhov Advokist","","","At the beginning of your upkeep, each player may put two +1/+1 counters on a creature they control. If a player does, creatures that player controls can't attack you or a planeswalker you control until your next turn.","Creature — Human Advisor","","1","C16, C21, CM2, CMR, MIC, MKC, NCC, PZ2","","uncommon","","","","","","{""foil"": [""001651e5-5141-5c9e-8f7c-b3bf3b23c148"", ""e9d6937e-7f1e-501a-afa8-0decee438eea""], ""nonfoil"": [""e9d6937e-7f1e-501a-afa8-0decee438eea""]}","","Human, Advisor","","At the beginning of your upkeep, each player may put two +1/+1 counters on a creature they control. If a player does, creatures that player controls can't attack you or planeswalkers you control until your next turn.","4","Creature — Human Advisor","Creature","","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,"","","Legal","Legal","","","","","Legal","","Legal","","","Restricted","","","","","","","","Legal"
"1342","98fdba6e-404b-5184-8613-78b8b71a1dca","183","CNS","","","Lorescale Coatl","John Donahue","5dd10cc1-7146-4c47-9114-b1ecae435a44","","","paper","default","black","","G","","G",NA,"",1909,0.2,NA,"",NA,"","nonfoil, foil","","Some nature mages unknowingly took advantage of the temporal energies still swirling on Dominaria. What they mistook for healing magic was in fact the manipulation of time.","","2003",NA,"","","True","True","","","","","","","","True","","","","","","","English","normal","",NA,"","{1}{G}",2,"Wrap in Vigor","","","Regenerate each creature you control.","Instant","","","CNS, FUT","","common","","","","","","{""foil"": [""0cfcf7bf-d259-562d-b55b-dfa3b7b81d9c""], ""nonfoil"": [""0cfcf7bf-d259-562d-b55b-dfa3b7b81d9c""]}","","","","Regenerate each creature you control.","","Instant","Instant","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,"","","Legal","Legal","","","","","Legal","Legal","Legal","","Legal","Legal","","","Legal","","","","","Legal"
"1343","992af866-53ec-5530-bd0a-bd94d4be939e","60","ZNR","","","Sakashima the Impostor","Johan Grenier","465e38b8-7eed-4d22-a6d2-d3603ee0c00b","","","arena, mtgo, paper","default","black","","U","","U",NA,"",907,0.19,3,"",3,"Glasspool Mimic","nonfoil, foil","","""When I touched the Glasspool, I tasted infinite possibility.""\n—Ashen Wal, Akoum Expeditionary House","","2015",NA,"","","True","True","","","","","","","","","","","","","","","English","modal_dfc","",NA,"","{2}{U}",3,"Glasspool Mimic // Glasspool Shore","","","","","5632d048-68aa-5867-aea0-d4b21284dc82","0","PRM, PZNR, ZNR","","rare","","","oval","a","","{""foil"": [""2b7bdbc4-4089-5b7b-9930-dc7643227e7b"", ""a23f1a83-e1de-5b30-8276-745cffbbaba3"", ""f3736d50-8967-5f09-89be-3b7a4eddb948""], ""nonfoil"": [""2b7bdbc4-4089-5b7b-9930-dc7643227e7b"", ""9773d5c8-4b11-5276-9582-da4f32c44bdc"", ""cda147b2-fd2e-5395-b89f-24fb4afd0deb"", ""f3736d50-8967-5f09-89be-3b7a4eddb948""]}","","Shapeshifter, Rogue","","You may have Glasspool Mimic enter the battlefield as a copy of a creature you control, except it's a Shapeshifter Rogue in addition to its other types.","0","Creature — Shapeshifter Rogue","Creature","71caa444-42a9-57d1-8e3c-7c4dd2d957f2","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"","Legal","Legal","Legal","Legal","","Legal","Legal","Legal","Legal","Legal","","","","","Legal","","","","","Legal","Legal"
"1344","996d1bc9-e4e7-581b-b1b2-17335e263f8d","65","AKH","","","Ghyrson Starn, Kelermorph","Sara Winters","56be33dc-a2da-40e9-a4f7-94077dcea31e","","","mtgo, paper","default","black","","U","","U",NA,"",893,0.16,NA,"",NA,"","nonfoil, foil","","""I do things in my own time.""\n—Etha, initiate of Rhet crop","","2015",NA,"","","True","True","","","","","","","","","","","","","","","English","normal","",NA,"","{X}{U}{U}",2,"Pull from Tomorrow","","","Draw X cards, then discard a card.","Instant","","","2X2, AKH, AKR, CLB, GN3, MOC, PAKH","","rare","","","oval","","","{""foil"": [""bdfaa43d-9ebd-502f-856b-11eadc97b026""], ""nonfoil"": [""bdfaa43d-9ebd-502f-856b-11eadc97b026""]}","","","","Draw X cards, then discard a card.","","Instant","Instant","","",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"","Legal","Legal","Legal","Legal","","Legal","Legal","Legal","Legal","Legal","","","","Legal","Legal","","","","","Legal","Legal"
"1345","99b4f253-6462-529e-b504-ef73f8514414","10","CMR","",NA,"Draft Cards","Jason Rainville","6ed7e669-579b-443d-b223-e5cbcb2a7483","","","mtgo, paper","default","black","","W","","W",NA,"",1437,0.38,NA,"",NA,"","nonfoil, foil","","""With the right tools, even the sky is within reach.""","legendary","2015",NA,"","","True","True","","","","","","","","","","","","","","Partner","English","normal","{""brawl"": false, ""commander"": true, ""oathbreaker"": false}",NA,"","{2}{W}",3,"Ardenn, Intrepid Archaeologist","","","At the beginning of combat on your turn, you may attach any number of Auras and Equipment you control to target permanent or player.\nPartner (You can have two commanders if both have partner.)","Legendary Creature — Kor Scout","","2","CMR, PRM","","uncommon","","","","","","{""foil"": [""001651e5-5141-5c9e-8f7c-b3bf3b23c148"", ""e9d6937e-7f1e-501a-afa8-0decee438eea""], ""nonfoil"": [""e9d6937e-7f1e-501a-afa8-0decee438eea""]}","","Kor, Scout","Legendary","At the beginning of combat on your turn, you may attach any number of Auras and Equipment you control to target permanent or player.\nPartner (You can have two commanders if both have partner.)","2","Legendary Creature — Kor Scout","Creature","15436eaf-5ee6-582e-8389-9715e5aa93ac","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,"","","Legal","Restricted","","","","","Legal","","Legal","","","Restricted","","","","","","","","Legal"
"1346","9a7a3f7d-297e-5930-a817-6e2170f52e89","8","CMR","",NA,"Draft Cards","Antonio José Manzanedo","74986d28-0001-4a78-827c-e490b325d0e3","","","mtgo, paper","default","black","","W","","W",NA,"",16329,NA,NA,"",NA,"","nonfoil, foil","","Light streaked down from the heavens, and a voice whispered in the soldier's ear: ""You shall not fall today.""","","2015",NA,"","","True","True","","","","","","","","","","","","","","Flying","English","normal","",NA,"","{5}{W}",6,"Anointer of Valor","","","Flying\nWhenever a creature attacks, you may pay {3}. When you do, put a +1/+1 counter on that creature.","Creature — Angel","","3","2X2, CMR, J21, J22","","common","","","","","","{""foil"": [""001651e5-5141-5c9e-8f7c-b3bf3b23c148"", ""e9d6937e-7f1e-501a-afa8-0decee438eea""], ""nonfoil"": [""e9d6937e-7f1e-501a-afa8-0decee438eea""]}","","Angel","","Flying\nWhenever a creature attacks, you may pay {3}. When you do, put a +1/+1 counter on that creature.","5","Creature — Angel","Creature","","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,NA,"","Legal","Legal","Legal","","","Legal","Legal","Legal","","Legal","","Legal","Legal","Legal","","","","","","Legal","Legal"
"1347","9aa5653d-8c32-5782-976b-b7bf2860e198","161","LTR","","","Lorescale Coatl","Irina Nordsol","1e4cb52d-476e-4c68-ac87-2e620aede6d4","","","arena, mtgo, paper","default","black","","G","","G",NA,"",5302,0.09,NA,"",NA,"","nonfoil, foil","","""Few can foresee whither their road will lead them, till they come to its end.""\n—Legolas","","2015",NA,"","","True","True","","","","","","","","","","","","","","Scry","English","normal","",NA,"","{G}",1,"Elven Farsight","","","Scry 3, then you may reveal the top card of your library. If it's a creature card, draw a card.","Sorcery","","","LTR","","common","","","triangle","","","{""foil"": [""266de9f8-de20-5d45-a4be-842de7a5a82d"", ""331d181e-ccef-5814-bf27-347a9c57a92e"", ""ef7a3983-cd6e-5ff3-b85c-bc67ae1edf5c""], ""nonfoil"": [""22f10856-fc04-54e9-91cc-8532179378e1"", ""331d181e-ccef-5814-bf27-347a9c57a92e"", ""ef7a3983-cd6e-5ff3-b85c-bc67ae1edf5c""]}","","","","Scry 3, then you may reveal the top card of your library. If it's a creature card, draw a card.","","Sorcery","Sorcery","d3ee27f6-8fa6-5672-b363-cc0c352d64f6","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Legal","Legal","Legal","Legal","","","Legal","Legal","Legal","Legal","Legal","","Legal","Legal","","","","","","","Legal","Legal"
"1348","9aa887c3-3206-5055-8e87-9f8803c56532","884","CMM","","","Anikthea, Hand of Erebos","Rebecca Guay","f8f662fa-d597-46a3-afb2-91d6e13243e2","","","mtgo, paper","","black","","G","","G",NA,"",1374,0.29,NA,"",NA,"","nonfoil","","","","2015",NA,"","","False","True","","","","","","","","True","","","","","","","English","normal","",NA,"","{2}{G}{G}",4,"Abundance","","","If you would draw a card, you may instead choose land or nonland and reveal cards from the top of your library until you reveal a card of the chosen kind. Put that card into your hand and put all other cards revealed this way on the bottom of your library in any order.","Enchantment","","","10E, 40K, C17, CMM, DDR, USG, ZNC","","rare","","","oval","","","{""nonfoil"": [""d379fa71-0664-5039-bbe0-e16869de18f5""]}","","","","If you would draw a card, you may instead choose land or nonland and reveal cards from the top of your library until you reveal a card of the chosen kind. Put that card into your hand and put all other cards revealed this way on the bottom of your library in any order.","","Enchantment","Enchantment","","",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,"","","Legal","Legal","","","","","Legal","Legal","Legal","","","","Legal","","Legal","Legal","","","","Legal"
"1349","9aa88c25-0525-5817-a227-7ff2aeb23b1c","353","AFR","","","Magda, Brazen Outlaw","Brian Snõddy","770b4e16-de76-49ed-949f-84e6d2e06d25","","","arena, mtgo, paper","","black","","","","",NA,"",15,0.1,NA,"",NA,"","nonfoil, foil","","","showcase","2015",NA,"","","True","True","","","","","","","","True","","True","","","","","English","normal","",NA,"","",0,"Evolving Wilds","","","","","","","40K, AFR, AKH, AKR, ANB, BFZ, BRC, BRO, C13, C14, C15, C16, C17, C18, C19, CLB, CM2, CMA, CMD, CMR, CN2, DBL, DDH, DDK, DDN, DDO, DDP, DKA, DMC, DTK, F12, IKO, IMA, J22, LCC, LTC, M13, M15, M20, M3C, MID, MM2, MOC, ORI, OTC, PANA, PIP, PLST, PRIX, PRM, PTKDF, RIX, ROE, SIS, SLD, VOW, WHO, WOE, ZNC","boosterfun","common","","","","","","{""foil"": [""30276ac1-7d36-5a87-9ee9-b7b5087520b5"", ""93fab1fe-dde0-5bfd-aae5-755c6e43bc3d"", ""d5512a78-bb11-5566-a634-7c9e4fa91396""], ""nonfoil"": [""30276ac1-7d36-5a87-9ee9-b7b5087520b5"", ""93fab1fe-dde0-5bfd-aae5-755c6e43bc3d"", ""b2aae330-2ab4-5c63-821f-50bb3c310282"", ""ba2690a9-2f5c-5ce8-86ed-0e8073d4f68f"", ""d5512a78-bb11-5566-a634-7c9e4fa91396""]}","","","","{T}, Sacrifice Evolving Wilds: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle.","","Land","Land","0b4202f9-eb96-523f-95a5-9fe4576de393","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","","Legal","Legal","","Legal","Legal","","Legal","Legal","Legal","Legal"
"1350","9adfb9ee-c749-5317-9480-59ded5ef71d4","214","LCC","","","Clavileño, First of the Blessed","Lius Lasahido","0a0e9093-ce44-4a69-93a7-09b63e7c330d","","","mtgo, paper","","black","","B","","B",NA,"",881,0.23,NA,"",NA,"","nonfoil","","""The time for subtlety is over, darling.""","legendary","2015",NA,"","","False","True","","","","","","","","True","","","","","","Haste","English","normal","{""brawl"": false, ""commander"": true, ""oathbreaker"": false}",NA,"","{2}{B}",3,"Yahenni, Undying Partisan","","","Haste\nWhenever a creature an opponent controls dies, put a +1/+1 counter on Yahenni, Undying Partisan.\nSacrifice another creature: Yahenni gains indestructible until end of turn.","Legendary Creature — Aetherborn Vampire","","2","2X2, AER, CMM, KLR, LCC, PAER","","rare","","","oval","","","{""nonfoil"": [""17029d0a-ebcf-59d2-87da-94ffe9f66332""]}","","Aetherborn, Vampire","Legendary","Haste\nWhenever a creature an opponent controls dies, put a +1/+1 counter on Yahenni, Undying Partisan.\nSacrifice another creature: Yahenni gains indestructible until end of turn.","2","Legendary Creature — Aetherborn Vampire","Creature","","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,"","Legal","Legal","Legal","Legal","","Legal","Legal","Legal","Legal","Legal","","","Restricted","Legal","Legal","","","","","Legal","Legal"
"1351","9b3b544b-2b8d-573b-9a1d-592f49bb4102","1039","CMM","","","Anikthea, Hand of Erebos","Don Hazeltine","b4117364-73af-47e5-8cf0-901eeea09e01","","","mtgo, paper","","black","","B, W","","",NA,"",461,0.02,NA,"",NA,"","nonfoil","","","","2015",NA,"","","False","True","","","","","","","","True","","","","","","","English","normal","",NA,"","",0,"Tainted Field","","","{T}: Add {C}.\n{T}: Add {W} or {B}. Activate only if you control a Swamp.","Land","","","C15, C21, CLB, CMM, DDK, E02, LCC, MOC, ONC, PIP, TOR","","uncommon","","","","","","{""nonfoil"": [""d379fa71-0664-5039-bbe0-e16869de18f5""]}","","","","{T}: Add {C}.\n{T}: Add {W} or {B}. Activate only if you control a Swamp.","","Land","Land","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"","","Legal","Legal","","","","","Legal","","Legal","","","","","","Legal","Legal","","","","Legal"
"1352","9b69bb58-b2f0-5bf8-8f93-4ddf009861bc","60","DOM","",NA,"Draft Cards","Tyler Jacobson","522af130-8db4-4b4b-950c-6e2b246339cf","","","arena, mtgo, paper","default","black","","U","","U",NA,"",221,0.12,NA,"",NA,"","nonfoil, foil","","The crystal pulsed with the power of Teferi's planeswalker spark. Had Jhoira given him a blessing or a curse?","","2015",NA,"","","True","True","","","","","","","","True","","","","","","Scry","English","normal","",NA,"","{U}",1,"Opt","","","Scry 1. (Look at the top card of your library. You may put that card on the bottom of your library.)\nDraw a card.","Instant","","","DOM, ELD, INV, J22, LTC, M21, OTC, PDOM, PLST, PRM, SLD, STA, WC01, WOC, XLN","","common","","","","","","{""foil"": [""2bfb8f04-072c-56e7-aa78-6ff5771c1db3""], ""nonfoil"": [""2bfb8f04-072c-56e7-aa78-6ff5771c1db3"", ""386d5ab9-b385-574c-9d8c-f63cd9e66866"", ""567a44d9-38c2-50fe-b7f6-b136e4231fdb"", ""a5272537-ce65-5563-93fa-f4fce5a407b0""]}","","","","Scry 1.\nDraw a card.","","Instant","Instant","","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"","Legal","Legal","Legal","Legal","","Legal","Legal","Legal","Legal","Legal","","Legal","Legal","","Legal","Legal","Legal","","","Legal","Legal"
"1353","9b7ad9b0-40b5-5758-a525-c707015c5e39","108","DMR","","","Dina, Soul Steeper","Raymond Swanland","e956bacc-077d-4c12-b6bc-ba798b718af9","","","mtgo, paper","default","black","","B","","B",NA,"",64,1.29,NA,"",NA,"","nonfoil, foil","","True power is achieved through blood and sweat. But mostly blood.","","2015",NA,"","","True","True","","","","","","","","True","","","","","","","English","normal","",NA,"","{B}",1,"Vampiric Tutor","","","Search your library for a card, then shuffle and put that card on top. You lose 2 life.","Instant","","","6ED, CMR, DMR, EMA, G00, J18, OLEP, PLST, PRM, VIS, VMA, WC99","","mythic","","","oval","","","{""foil"": [""862c70fb-a657-56ed-8fef-6aad116966b2"", ""86657417-b41e-5b7e-96d8-d9a7dd9351d8""], ""nonfoil"": [""86657417-b41e-5b7e-96d8-d9a7dd9351d8""]}","","","","Search your library for a card, then shuffle and put that card on top. You lose 2 life.","","Instant","Instant","7bee703b-1f5d-53b9-99b4-d4c956ad68a5, 1b0c00d2-fe86-5062-a86b-559e91282f52","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"","","Legal","Banned","","","","","Banned","","Legal","","","","","","Legal","Banned","","","","Restricted"
"1354","9b81c60a-dc52-5f00-8cdd-6236be41e77e","444","CLB","","","Magda, Brazen Outlaw","Justine Mara Andersen","792963b0-5dec-4b79-9035-71ce48bf77e9","","","paper","","black","","","","",NA,"",223,0.44,NA,"",NA,"","nonfoil, foil","","","showcase","2015",NA,"","","True","True","","","","","","","","","","True","","","","","English","normal","",NA,"","{3}",3,"Decanter of Endless Water","","","You have no maximum hand size.\n{T}: Add one mana of any color.","Artifact","","","CLB","boosterfun","common","","","","","","{""foil"": [""c0fa8d42-016e-51a5-a6cf-d05167da13ba"", ""c2ecb06a-af21-54e4-80e3-34159a9e8583"", ""d41e5021-de07-569d-b133-c7e058c2f31b""], ""nonfoil"": [""c2ecb06a-af21-54e4-80e3-34159a9e8583"", ""d41e5021-de07-569d-b133-c7e058c2f31b"", ""d72b8065-9cc3-531b-a4e6-16edfdec49bf""]}","","","","You have no maximum hand size.\n{T}: Add one mana of any color.","","Artifact","Artifact","9e8adabe-f191-59a4-a8c8-6c7b5d94973a","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,"","","Legal","Legal","","","","","Legal","","Legal","","Legal","Legal","","","","","","","","Legal"
"1355","9ba7a104-1520-5b6d-85d3-8ccf815bacdd","202","CLB","","","Magda, Brazen Outlaw","David Auden Nash","092827e0-03f2-4e73-852e-d95eba0fef20","","","mtgo, paper","default","black","","R","","R",NA,"",7390,NA,NA,"",NA,"","nonfoil, foil","","","","2015",NA,"","","True","True","","","","","","","","","","","","","","Haste, Myriad","English","normal","",NA,"","{4}{R}",5,"Tiamat's Fanatics","","","Haste\nMyriad (Whenever this creature attacks, for each opponent other than defending player, you may create a token that's a copy of this creature that's tapped and attacking that player or a planeswalker they control. Exile the tokens at end of combat.)","Creature — Dragon Warrior","","4","CLB","","common","","","","","","{""foil"": [""c0fa8d42-016e-51a5-a6cf-d05167da13ba"", ""c2ecb06a-af21-54e4-80e3-34159a9e8583"", ""d41e5021-de07-569d-b133-c7e058c2f31b""], ""nonfoil"": [""c2ecb06a-af21-54e4-80e3-34159a9e8583"", ""d41e5021-de07-569d-b133-c7e058c2f31b""]}","","Dragon, Warrior","","Haste\nMyriad (Whenever this creature attacks, for each opponent other than defending player, you may create a token copy that's tapped and attacking that player or a planeswalker they control. Exile the tokens at end of combat.)","3","Creature — Dragon Warrior","Creature","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,NA,"","","Legal","Legal","","","","","Legal","","Legal","","Legal","Legal","","","","","","","","Legal"
